"ID","Lat","Lon"
1163,18.45,-66.167
1164,18.45,-66.167
1165,18.45,-66.167
1166,18.45,-66.167
1167,18.45,-66.167
1168,18.45,-66.167
1169,18.45,-66.167
1170,18.45,-66.167
1171,18.45,-66.167
1172,18.45,-66.167
1173,18.45,-66.167
1174,-23.033,-48.633
1175,-23.033,-48.633
1176,-23.033,-48.633
1177,-23.033,-48.633
1178,-23.033,-48.633
1179,-23.033,-48.633
1180,-23.033,-48.633
1181,-23.033,-48.633
1182,10.4333,-86.9833
1183,10.4333,-86.9833
1184,10.4333,-86.9833
1185,10.4333,-86.9833
1186,10.4333,-86.9833
1187,10.4333,-86.9833
1188,10.4333,-86.9833
1189,10.4333,-86.9833
1190,10.4333,-86.9833
1191,10.4333,-86.9833
1192,10.4333,-86.9833
1193,10.4333,-86.9833
1194,10.4333,-86.9833
1195,10.4333,-86.9833
1196,10.4333,-86.9833
1197,10.4333,-86.9833
1198,10.4333,-86.9833
1199,10.4333,-86.9833
1200,10.4333,-86.9833
1201,10.4333,-86.9833
1202,10.4333,-86.9833
1203,10.4333,-86.9833
1204,10.4333,-86.9833
1205,10.4333,-86.9833
1206,10.4333,-86.9833
1207,10.4333,-86.9833
1208,10.4333,-86.9833
1209,10.4333,-86.9833
1210,10.4333,-86.9833
1211,10.4333,-86.9833
1212,10.4333,-86.9833
1213,10.4333,-86.9833
1214,10.4333,-86.9833
1215,10.4333,-86.9833
1216,10.4333,-86.9833
1217,10.4333,-86.9833
1218,10.4333,-86.9833
1219,10.4333,-86.9833
1220,10.4333,-86.9833
1221,10.4333,-86.9833
1222,10.4333,-86.9833
1223,10.4333,-86.9833
1224,10.4333,-86.9833
1225,10.4333,-86.9833
1226,10.4333,-86.9833
1227,10.4333,-86.9833
1228,10.4333,-86.9833
1229,10.4333,-86.9833
1230,10.4333,-86.9833
1231,10.4333,-86.9833
1232,10.4333,-86.9833
1233,10.4333,-86.9833
1234,10.4333,-86.9833
1235,10.4333,-86.9833
1236,10.4333,-86.9833
1237,10.4333,-86.9833
1238,10.4333,-86.9833
1239,10.4333,-86.9833
1240,10.4333,-86.9833
1241,10.4333,-86.9833
1242,9.325,79.6333
1243,9.325,79.6333
1244,9.325,79.6333
1245,9.325,79.6333
1246,9.325,79.6333
1247,9.325,79.6333
1248,9.325,79.6333
1249,9.325,79.6333
1250,9.325,79.6333
1251,9.325,79.6333
1252,9.325,79.6333
1253,9.325,79.6333
1254,26.8,116.784
1255,26.8,116.784
1256,27.642,117.333
1257,27.642,117.333
1258,27.642,117.333
1259,27.642,117.333
1260,27.642,117.333
1261,27.642,117.333
1262,27.642,117.333
1263,27.642,117.333
1264,27.642,117.333
1265,27.642,117.333
1266,27.642,117.333
1267,27.642,117.333
